,Datetime,AEP_MW
2250,2023-02-12 14:42:24,4.10
2251,2023-02-12 14:42:37,3.90
2252,2023-02-12 14:42:50,3.80
2253,2023-02-12 14:43:02,4.00
2254,2023-02-12 14:43:15,3.80
2255,2023-02-12 14:43:27,3.80
2256,2023-02-12 14:43:40,3.90
2257,2023-02-12 14:43:53,3.60
2258,2023-02-12 14:44:05,3.70
2259,2023-02-12 14:44:18,4.00
2260,2023-02-12 14:44:30,3.80
2261,2023-02-12 14:44:43,3.90
2262,2023-02-12 14:44:55,3.70
2263,2023-02-12 14:45:08,3.80
2264,2023-02-12 14:45:21,3.90
2265,2023-02-12 14:45:33,3.80
2266,2023-02-12 14:45:46,3.80
2267,2023-02-12 14:45:58,4.10
2268,2023-02-12 14:46:11,3.90
2269,2023-02-12 14:46:24,3.90
2270,2023-02-12 14:46:36,4.10
2271,2023-02-12 14:46:49,3.80
2272,2023-02-12 14:47:01,3.80
2273,2023-02-12 14:47:14,3.80
2274,2023-02-12 14:47:27,3.80
2275,2023-02-12 14:47:39,3.80
2276,2023-02-12 14:47:52,3.80
2277,2023-02-12 14:48:04,3.80
2278,2023-02-12 14:48:17,4.10
2279,2023-02-12 14:48:29,3.80
2280,2023-02-12 14:48:42,3.80
2281,2023-02-12 14:48:55,4.10
2282,2023-02-12 14:49:07,3.80
2283,2023-02-12 14:49:20,3.80
2284,2023-02-12 14:49:32,4.00
2285,2023-02-12 14:49:45,3.80
2286,2023-02-12 14:49:58,3.90
2287,2023-02-12 14:50:10,4.00
2288,2023-02-12 14:50:23,3.80
2289,2023-02-12 14:50:35,3.80
2290,2023-02-12 14:50:48,3.80
2291,2023-02-12 14:51:00,3.90
2292,2023-02-12 14:51:13,4.10
2293,2023-02-12 14:51:26,3.90
2294,2023-02-12 14:51:38,4.00
2295,2023-02-12 14:51:51,4.20
2296,2023-02-12 14:52:03,3.90
2297,2023-02-12 14:52:16,3.80
2298,2023-02-12 14:52:29,3.90
2299,2023-02-12 14:52:41,3.80
2300,2023-02-12 14:52:54,3.80
2301,2023-02-12 14:53:06,3.90
2302,2023-02-12 14:53:19,3.90
2303,2023-02-12 14:53:32,4.20
2304,2023-02-12 14:53:44,3.80
2305,2023-02-12 14:53:57,3.90
2306,2023-02-12 14:54:09,3.80
2307,2023-02-12 14:54:22,3.90
2308,2023-02-12 14:54:35,3.90
2309,2023-02-12 14:54:47,4.20
2310,2023-02-12 14:55:00,3.90
2311,2023-02-12 14:55:12,3.90
2312,2023-02-12 14:55:25,4.20
2313,2023-02-12 14:55:37,3.80
2314,2023-02-12 14:55:50,3.90
2315,2023-02-12 14:56:03,4.10
2316,2023-02-12 14:56:15,3.90
2317,2023-02-12 14:56:28,3.90
2318,2023-02-12 14:56:40,4.10
2319,2023-02-12 14:56:53,3.80
2320,2023-02-12 14:57:06,3.90
2321,2023-02-12 14:57:18,3.90
2322,2023-02-12 14:57:31,3.90
2323,2023-02-12 14:57:43,3.80
2324,2023-02-12 14:57:56,4.00
2325,2023-02-12 14:58:09,3.90
2326,2023-02-12 14:58:21,4.10
2327,2023-02-12 14:58:34,3.80
2328,2023-02-12 14:58:47,3.70
2329,2023-02-12 14:58:59,4.10
2330,2023-02-12 14:59:12,3.90
2331,2023-02-12 14:59:24,3.80
2332,2023-02-12 14:59:37,4.10
2333,2023-02-12 14:59:50,3.80
2334,2023-02-12 15:00:02,3.90
2335,2023-02-12 15:00:15,4.10
2336,2023-02-12 15:00:27,3.80
2337,2023-02-12 15:00:40,3.80
2338,2023-02-12 15:00:53,3.90
2339,2023-02-12 15:01:05,3.80
2340,2023-02-12 15:01:18,3.90
2341,2023-02-12 15:01:30,4.10
2342,2023-02-12 15:01:43,3.90
2343,2023-02-12 15:01:56,3.80
2344,2023-02-12 15:02:08,3.90
2345,2023-02-12 15:02:26,4.10
2346,2023-02-12 15:02:38,3.90
2347,2023-02-12 15:02:51,3.90
2348,2023-02-12 15:03:04,4.00
2349,2023-02-12 15:03:16,3.80
2350,2023-02-12 15:03:29,3.90
2351,2023-02-12 15:03:42,4.20
2352,2023-02-12 15:03:54,3.90
2353,2023-02-12 15:04:07,3.80
2354,2023-02-12 15:04:19,4.10
2355,2023-02-12 15:04:37,4.00
2356,2023-02-12 15:04:50,3.90
2357,2023-02-12 15:05:02,4.00
2358,2023-02-12 15:05:15,3.90
2359,2023-02-12 15:05:27,3.90
2360,2023-02-12 15:05:45,4.00
2361,2023-02-12 15:05:58,4.20
2362,2023-02-12 15:06:10,3.80
2363,2023-02-12 15:06:23,3.90
2364,2023-02-12 15:06:35,4.10
2365,2023-02-12 15:06:48,3.90
2366,2023-02-12 15:07:01,4.00
2367,2023-02-12 15:07:13,66.20
2368,2023-02-12 15:07:26,66.00
2369,2023-02-12 15:07:38,66.10
2370,2023-02-12 15:07:51,3.50
2371,2023-02-12 15:08:04,3.30
2372,2023-02-12 15:08:16,3.20
2373,2023-02-12 15:08:34,3.60
2374,2023-02-12 15:08:47,3.50
2375,2023-02-12 15:08:59,3.20
2376,2023-02-21 13:05:32,nan
2377,2023-02-21 13:05:54,nan
2378,2023-02-21 13:06:20,nan
2379,2023-02-21 13:06:47,nan
2380,2023-02-21 13:07:13,nan
2381,2023-02-21 13:07:39,nan
2382,2023-02-21 13:08:06,nan
2383,2023-02-21 13:08:32,nan
2384,2023-02-21 13:08:53,nan
2385,2023-02-21 13:09:15,nan
2386,2023-02-21 13:09:41,nan
2387,2023-02-21 13:10:03,nan
2388,2023-02-21 13:10:24,nan
2389,2023-02-21 13:10:45,nan
2390,2023-02-21 13:11:07,nan
2391,2023-02-21 13:11:28,nan
2392,2023-02-21 13:11:49,nan
2393,2023-02-21 13:12:11,nan
2394,2023-02-21 13:12:32,nan
2395,2023-02-21 13:12:54,nan
2396,2023-02-21 13:13:15,nan
2397,2023-02-21 13:13:36,nan
2398,2023-02-21 13:13:58,nan
2399,2023-02-21 13:14:19,nan
2400,2023-02-21 13:14:41,nan
2401,2023-02-21 13:15:02,nan
2402,2023-02-21 13:15:23,nan
2403,2023-02-21 13:15:45,nan
2404,2023-02-21 13:16:06,nan
2405,2023-02-21 13:16:27,nan
2406,2023-02-21 13:16:49,nan
2407,2023-02-21 13:17:10,nan
2408,2023-02-21 16:26:37,nan
2409,2023-02-21 16:27:04,nan
2410,2023-02-21 16:27:27,nan
2411,2023-02-21 16:27:56,nan
2412,2023-02-21 16:28:23,nan
2413,2023-02-21 16:28:46,nan
2414,2023-02-21 16:29:09,nan
2415,2023-02-21 16:29:37,nan
2416,2023-02-21 16:30:00,nan
2417,2023-02-21 16:30:23,nan
2418,2023-02-21 16:30:45,nan
2419,2023-02-21 16:31:08,nan
2420,2023-02-21 16:31:36,nan
2421,2023-02-21 16:31:59,nan
2422,2023-02-21 16:32:22,nan
2423,2023-02-21 16:33:21,nan
2424,2023-02-21 16:33:44,nan
2425,2023-02-21 16:34:07,nan
2426,2023-02-21 16:34:30,nan
2427,2023-02-21 16:34:58,nan
2428,2023-02-21 16:35:21,nan
2429,2023-02-21 16:35:44,nan
2430,2023-02-21 16:36:07,nan
2431,2023-02-21 16:37:09,nan
2432,2023-02-21 16:37:32,nan
2433,2023-02-21 16:37:55,nan
2434,2023-02-21 16:38:18,nan
2435,2023-02-21 16:38:41,nan
2436,2023-02-21 16:39:04,nan
2437,2023-02-21 16:39:27,nan
2438,2023-02-21 16:39:49,nan
2439,2023-02-21 16:40:12,nan
2440,2023-02-21 16:40:35,nan
2441,2023-02-21 16:40:58,nan
2442,2023-02-21 16:41:21,nan
2443,2023-02-21 16:41:44,nan
2444,2023-02-21 16:42:07,nan
2445,2023-02-21 16:42:35,nan
2446,2023-02-21 16:42:58,nan
2447,2023-02-21 16:43:43,nan
2448,2023-02-21 16:44:06,nan
2449,2023-02-21 16:44:28,nan
2450,2023-02-21 16:44:51,nan
2451,2023-02-21 16:45:14,nan
2452,2023-02-21 16:45:37,nan
2453,2023-02-21 16:46:00,nan
2454,2023-02-21 16:46:23,nan
2455,2023-02-21 16:47:18,nan
2456,2023-02-21 16:48:26,nan
2457,2023-02-21 17:15:14,nan
2458,2023-02-21 17:16:31,nan
2459,2023-02-21 17:16:53,nan
2460,2023-02-21 17:17:21,nan
2461,2023-02-21 17:17:49,nan
2462,2023-02-21 17:18:12,nan
2463,2023-02-21 17:19:19,nan
2464,2023-02-21 17:19:37,nan
2465,2023-02-21 17:20:00,nan
2466,2023-02-21 17:20:24,nan
2467,2023-02-21 17:20:42,nan
2468,2023-02-21 17:21:00,nan
2469,2023-02-21 17:21:18,nan
2470,2023-02-21 17:21:36,nan
2471,2023-02-21 17:22:27,nan
2472,2023-02-21 17:22:50,nan
2473,2023-02-21 17:23:18,nan
2474,2023-02-21 17:23:41,nan
2475,2023-02-21 17:24:04,nan
2476,2023-02-21 17:24:26,nan
2477,2023-02-21 18:39:12,nan
2478,2023-02-21 18:39:35,nan
2479,2023-02-21 18:39:58,nan
2480,2023-02-21 18:40:21,nan
2481,2023-02-21 18:40:44,nan
2482,2023-02-21 18:41:06,nan
2483,2023-02-21 18:41:29,nan
2484,2023-02-21 18:41:52,nan
2485,2023-02-21 18:42:15,nan
2486,2023-02-21 18:42:38,nan
2487,2023-02-21 18:43:01,nan
2488,2023-02-21 18:43:24,nan
2489,2023-02-21 18:43:47,nan
2490,2023-02-21 18:44:10,nan
2491,2023-02-21 18:44:32,nan
2492,2023-02-21 18:44:55,nan
2493,2023-02-21 18:45:18,nan
2494,2023-02-21 18:45:41,nan
2495,2023-02-21 18:46:04,nan
